,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
9592,2017-02-17,2017-02-24,45.0,CTRP,Call,1.88,0.61053,45.630001,0.019164955509924708,0.6164159547915925,-0.005885954791592485
9595,2017-02-17,2017-02-24,46.5,CTRP,Call,1.17,0.60696,45.630001,0.019164955509924708,0.6153135986096469,-0.008353598609646795
9643,2017-02-17,2017-03-17,44.0,CTRP,Call,2.75,0.35833000000000004,45.630001,0.07665982203969883,0.3656143643456754,-0.007284364345675365
9648,2017-02-17,2017-03-17,49.0,CTRP,Call,0.55,0.33087,45.630001,0.07665982203969883,0.33218344957276813,-0.0013134495727681328
9657,2017-02-17,2017-03-24,47.5,CTRP,Call,1.0,0.31667,45.630001,0.09582477754962354,0.3084827696875446,0.008187230312455385
9659,2017-02-17,2017-03-24,49.0,CTRP,Call,0.75,0.34067,45.630001,0.09582477754962354,0.34127426210034273,-0.0006042621003427562
9660,2017-02-17,2017-03-24,49.5,CTRP,Call,0.55,0.31385,45.630001,0.09582477754962354,0.3203237863635887,-0.006473786363588696
9673,2017-02-17,2017-03-10,42.5,CTRP,Put,0.7,0.44121000000000005,45.630001,0.057494866529774126,0.442899876870798,-0.0016898768707979683
9674,2017-02-17,2017-03-10,43.0,CTRP,Put,0.85,0.43708,45.630001,0.057494866529774126,0.4447614389209785,-0.0076814389209785006
9682,2017-02-17,2017-03-17,43.0,CTRP,Put,0.65,0.33302,45.630001,0.07665982203969883,0.3364967973175236,-0.0034767973175235944
9684,2017-02-17,2017-03-17,45.0,CTRP,Put,1.45,0.35419,45.630001,0.07665982203969883,0.35076577616564564,0.0034242238343543674
9692,2017-02-17,2017-03-24,42.5,CTRP,Put,0.8,0.35854,45.630001,0.09582477754962354,0.36634550771850727,-0.007805507718507243
9703,2017-02-17,2017-06-16,48.0,CTRP,Call,1.95,0.28021,45.630001,0.3258042436687201,0.27783105011622056,0.0023789498837794576
9704,2017-02-17,2017-06-16,49.0,CTRP,Call,1.75,0.28371999999999997,45.630001,0.3258042436687201,0.2905784802715071,-0.00685848027150715
9742,2017-02-17,2019-01-18,47.0,CTRP,Put,10.3,0.4,45.630001,1.9164955509924708,0.3909881055733432,0.009011894426656841
9750,2017-02-17,2017-03-17,20.0,CUTR,Call,1.5,0.45548,20.85,0.07665982203969883,0.4498828603391313,0.005597139660868722
9804,2017-02-17,2017-03-03,56.5,CYBR,Call,0.65,0.47338,52.549999,0.038329911019849415,0.48025586518633745,-0.0068758651863374265
9860,2017-02-17,2017-07-21,55.0,CYBR,Call,3.6,0.34358,52.549999,0.4216290212183436,0.33666130002529926,0.006918699974700737
9861,2017-02-17,2017-07-21,50.0,CYBR,Put,3.8,0.36953,52.549999,0.4216290212183436,0.3790822720475272,-0.009552272047527177
9862,2017-02-17,2017-07-21,55.0,CYBR,Put,6.5,0.37899,52.549999,0.4216290212183436,0.37833503862202733,0.0006549613779726626
9864,2017-02-17,2018-01-19,55.0,CYBR,Call,6.16,0.34931999999999996,52.549999,0.919917864476386,0.35273566194519035,-0.0034156619451903847
9880,2017-02-17,2017-04-21,65.0,CYNO,Put,0.3,0.07098,66.25,0.17248459958932238,0.0723677877249439,-0.001387787724943898
9882,2017-02-17,2017-07-21,65.0,CYNO,Call,1.4,0.01066,66.25,0.4216290212183436,0.018698657586356693,-0.008038657586356694
9885,2017-02-17,2017-07-21,65.0,CYNO,Put,0.45,0.0608,66.25,0.4216290212183436,0.05849055371072709,0.002309446289272911
9888,2017-02-17,2017-03-17,14.0,CY,Call,0.1,0.31083,12.9,0.07665982203969883,0.30387306462216757,0.0069569353778324294
9892,2017-02-17,2017-06-16,12.0,CY,Call,1.44,0.32124,12.9,0.3258042436687201,0.32078730895591534,0.0004526910440846854
9900,2017-02-17,2017-09-15,14.0,CY,Call,0.6,0.24848,12.9,0.5749486652977412,0.25791158295760497,-0.009431582957604961
9914,2017-02-17,2017-06-16,45.0,CONE,Put,2.1,0.31564000000000003,47.48,0.3258042436687201,0.3062027227861118,0.009437277213888207
9947,2017-02-17,2017-03-17,55.0,PLAY,Put,0.6,0.27491,58.189999,0.07665982203969883,0.2815044330054671,-0.006594433005467137
9953,2017-02-17,2017-07-21,55.0,PLAY,Call,6.5,0.31839,58.189999,0.4216290212183436,0.3189639212359917,-0.0005739212359917034
9954,2017-02-17,2017-07-21,60.0,PLAY,Call,4.2,0.33211999999999997,58.189999,0.4216290212183436,0.3273952795279921,0.004724720472007893
9965,2017-02-17,2017-06-16,7.5,DWSN,Put,0.85,0.59712,7.88,0.3258042436687201,0.594078562935466,0.0030414370645339694
9980,2017-02-17,2017-03-17,15.0,TACO,Put,1.0,0.37935,14.34,0.07665982203969883,0.38208065096114396,-0.0027306509611439433
9981,2017-02-17,2017-06-16,15.0,TACO,Call,0.8,0.31661999999999996,14.34,0.3258042436687201,0.32660570221196494,-0.009985702211964986
10014,2017-02-17,2017-06-16,18.0,DEPO,Call,1.6,0.57815,16.469998999999998,0.3258042436687201,0.5824168865365219,-0.004266886536521852
10015,2017-02-17,2017-06-16,15.0,DEPO,Put,1.5,0.60688,16.469998999999998,0.3258042436687201,0.6083828550617919,-0.00150285506179193
10031,2017-02-17,2017-07-21,7.5,DSCI,Call,0.05,0.11594000000000002,7.0,0.4216290212183436,0.11121260635263852,0.004727393647361494
10043,2017-02-17,2017-03-17,75.0,DXCM,Put,1.25,0.43895,81.889999,0.07665982203969883,0.43143808499735414,0.007511915002645864
10062,2017-02-17,2017-03-17,110.0,FANG,Call,2.35,0.28099,107.629997,0.07665982203969883,0.28196591716550856,-0.0009759171655085441
10063,2017-02-17,2017-03-17,115.0,FANG,Call,1.0,0.28096,107.629997,0.07665982203969883,0.28592319671588584,-0.004963196715885854
10074,2017-02-17,2017-06-16,97.5,FANG,Put,3.67,0.33411,107.629997,0.3258042436687201,0.3329696912987866,0.0011403087012133994
10075,2017-02-17,2017-06-16,100.0,FANG,Put,4.0,0.30746,107.629997,0.3258042436687201,0.30698919923452295,0.00047080076547706406
10077,2017-02-17,2017-06-16,110.0,FANG,Put,8.7,0.30751,107.629997,0.3258042436687201,0.30550791510904773,0.0020020848909522715
10105,2017-02-17,2017-03-17,30.0,DISCA,Call,0.35,0.25956999999999997,28.68,0.07665982203969883,0.2619886809407045,-0.0024186809407045207
10109,2017-02-17,2017-04-21,30.0,DISCA,Call,0.78,0.27105,28.68,0.17248459958932238,0.27348440351488634,-0.0024344035148863297
10113,2017-02-17,2017-07-21,30.0,DISCA,Call,1.6,0.28121999999999997,28.68,0.4216290212183436,0.28637579824135273,-0.00515579824135276
10114,2017-02-17,2017-07-21,27.5,DISCA,Put,1.5,0.2821,28.68,0.4216290212183436,0.28384533296048275,-0.0017453329604827372
10116,2017-02-17,2017-03-17,30.0,DISCK,Call,0.2,0.25,28.09,0.07665982203969883,0.25691686001664593,-0.0069168600166459315
10118,2017-02-17,2017-06-16,30.0,DISCK,Call,1.1,0.28025,28.09,0.3258042436687201,0.2858569649833963,-0.005606964983396301
10203,2017-02-17,2017-06-16,62.5,DISH,Call,5.48,0.37626,62.889998999999996,0.3258042436687201,0.36733977765834525,0.008920222341654738
10233,2017-02-17,2019-01-18,65.0,DISH,Call,10.2,0.322,62.889998999999996,1.9164955509924708,0.31342362133727975,0.008576378662720263
10288,2017-02-17,2017-05-19,77.5,DLTR,Call,6.6,0.32474000000000003,80.0,0.24914442162902123,0.33214550574484847,-0.00740550574484844
10313,2017-02-17,2018-01-19,75.0,DLTR,Call,10.5,0.24996999999999997,80.0,0.919917864476386,0.25516129135212495,-0.005191291352124983
10315,2017-02-17,2018-01-19,80.0,DLTR,Call,9.0,0.28121999999999997,80.0,0.919917864476386,0.28956835718418106,-0.008348357184181088
10317,2017-02-17,2018-01-19,85.0,DLTR,Call,5.54,0.24974000000000002,80.0,0.919917864476386,0.24270474612421922,0.0070352538757808
10318,2017-02-17,2018-01-19,87.5,DLTR,Call,5.17,0.24923,80.0,0.919917864476386,0.2584782189660483,-0.009248218966048272
10322,2017-02-17,2018-01-19,80.0,DLTR,Put,9.25,0.31635,80.0,0.919917864476386,0.30998764566902637,0.006362354330973652
10323,2017-02-17,2018-01-19,82.5,DLTR,Put,10.3,0.29796,80.0,0.919917864476386,0.29765236664388894,0.0003076333561110589
10334,2017-02-17,2019-01-18,75.0,DLTR,Put,11.1,0.32866,80.0,1.9164955509924708,0.32608279354462966,0.002577206455370351
10403,2017-02-17,2019-01-18,60.0,DNKN,Call,3.0,0.16180999999999998,55.009997999999996,1.9164955509924708,0.1552746045490504,0.006535395450949583
10408,2017-02-17,2017-03-17,40.0,DXPE,Put,4.11,0.5660000000000001,37.099998,0.07665982203969883,0.5637630706041828,0.002236929395817211
10433,2017-02-17,2017-02-24,37.5,ETFC,Call,0.26,0.18653,37.169998,0.019164955509924708,0.19512820239469975,-0.008598202394699744
10446,2017-02-17,2017-02-24,37.0,ETFC,Put,0.36,0.22229000000000002,37.169998,0.019164955509924708,0.21550682453380532,0.006783175466194696
10458,2017-02-17,2017-03-03,38.0,ETFC,Call,0.37,0.23596,37.169998,0.038329911019849415,0.24070906722045138,-0.004749067220451375
10460,2017-02-17,2017-03-03,39.0,ETFC,Call,0.1,0.2187,37.169998,0.038329911019849415,0.2136479544424229,0.005052045557577101
10476,2017-02-17,2017-03-17,37.0,ETFC,Call,0.95,0.20705,37.169998,0.07665982203969883,0.20873432753433108,-0.0016843275343310649
10488,2017-02-17,2017-03-03,34.5,ETFC,Put,0.2,0.36283000000000004,37.169998,0.038329911019849415,0.36799093992158405,-0.005160939921584007
10492,2017-02-17,2017-03-03,36.5,ETFC,Put,0.41,0.24996999999999997,37.169998,0.038329911019849415,0.24224935048550933,0.007720649514490641
10507,2017-02-17,2017-03-17,37.0,ETFC,Put,1.0,0.25961,37.169998,0.07665982203969883,0.2661104237631672,-0.0065004237631671735
10511,2017-02-17,2017-03-24,34.5,ETFC,Put,0.31,0.26676,37.169998,0.09582477754962354,0.2728059514629432,-0.006045951462943178
10520,2017-02-17,2017-04-21,36.0,ETFC,Call,2.27,0.26214,37.169998,0.17248459958932238,0.26392568070150546,-0.0017856807015054765
10525,2017-02-17,2017-04-21,34.0,ETFC,Put,0.62,0.30125,37.169998,0.17248459958932238,0.30258427847002267,-0.001334278470022654
10534,2017-02-17,2017-07-21,36.0,ETFC,Call,3.15,0.26677,37.169998,0.4216290212183436,0.2620202535035797,0.004749746496420293
10541,2017-02-17,2017-07-21,36.0,ETFC,Put,2.28,0.3114,37.169998,0.4216290212183436,0.3025880404311475,0.008811959568852501
10572,2017-02-17,2017-06-16,70.0,EGRX,Call,10.0,0.47261000000000003,74.120003,0.3258042436687201,0.4710825997608491,0.0015274002391509334
10575,2017-02-17,2017-06-16,70.0,EGRX,Put,6.5,0.51483,74.120003,0.3258042436687201,0.5173095188365561,-0.0024795188365560605
10587,2017-02-17,2017-03-17,50.0,EWBC,Put,0.35,0.2718,53.810001,0.07665982203969883,0.27545486351300597,-0.0036548635130059792
10590,2017-02-17,2017-04-21,55.0,EWBC,Call,1.65,0.24991999999999998,53.810001,0.17248459958932238,0.24135555249813578,0.008564447501864192
10604,2017-02-17,2017-02-24,34.0,EBAY,Call,0.21,0.16744,33.759997999999996,0.019164955509924708,0.16797742260678306,-0.0005374226067830501
10606,2017-02-17,2017-02-24,35.0,EBAY,Call,0.03,0.18974000000000002,33.759997999999996,0.019164955509924708,0.18220962527266338,0.007530374727336642
10610,2017-02-17,2017-02-24,37.0,EBAY,Call,0.02,0.35547,33.759997999999996,0.019164955509924708,0.35165179266186997,0.003818207338130042
10614,2017-02-17,2017-02-24,32.0,EBAY,Put,0.02,0.22125,33.759997999999996,0.019164955509924708,0.2302965311537274,-0.009046531153727388
10627,2017-02-17,2017-03-03,33.5,EBAY,Call,0.6,0.17442,33.759997999999996,0.038329911019849415,0.17302706015471003,0.0013929398452899588
10628,2017-02-17,2017-03-03,34.0,EBAY,Call,0.36,0.17057,33.759997999999996,0.038329911019849415,0.17669281070993847,-0.006122810709938475
10629,2017-02-17,2017-03-03,34.5,EBAY,Call,0.2,0.17457999999999999,33.759997999999996,0.038329911019849415,0.18018171125731997,-0.00560171125731998
10639,2017-02-17,2017-03-10,34.0,EBAY,Call,0.47,0.17447000000000001,33.759997999999996,0.057494866529774126,0.17833214027632593,-0.0038621402763259205
10644,2017-02-17,2017-03-10,36.5,EBAY,Call,0.04,0.19359,33.759997999999996,0.057494866529774126,0.20304877958551615,-0.009458779585516136
10647,2017-02-17,2017-03-17,32.0,EBAY,Call,1.94,0.19931,33.759997999999996,0.07665982203969883,0.2037084673793298,-0.004398467379329807
10648,2017-02-17,2017-03-17,33.0,EBAY,Call,1.18,0.19055999999999998,33.759997999999996,0.07665982203969883,0.19792759041593044,-0.007367590415930464
10650,2017-02-17,2017-03-17,35.0,EBAY,Call,0.23,0.1748,33.759997999999996,0.07665982203969883,0.17723647637467466,-0.0024364763746746454
10651,2017-02-17,2017-03-17,36.0,EBAY,Call,0.1,0.1894,33.759997999999996,0.07665982203969883,0.19002882727363712,-0.0006288272736371114
10652,2017-02-17,2017-03-17,37.0,EBAY,Call,0.06,0.21054,33.759997999999996,0.07665982203969883,0.2173491252324321,-0.0068091252324321005
10657,2017-02-17,2017-03-24,33.0,EBAY,Call,1.2,0.18632,33.759997999999996,0.09582477754962354,0.18178380945755734,0.00453619054244267
10658,2017-02-17,2017-03-24,33.5,EBAY,Call,0.84,0.16818,33.759997999999996,0.09582477754962354,0.16698128056305095,0.0011987194369490473
10660,2017-02-17,2017-03-24,34.5,EBAY,Call,0.42,0.18118,33.759997999999996,0.09582477754962354,0.17208670637046553,0.009093293629534482
10663,2017-02-17,2017-03-24,36.0,EBAY,Call,0.13,0.18005,33.759997999999996,0.09582477754962354,0.18355320855334967,-0.0035032085533496793
10669,2017-02-17,2017-03-03,33.0,EBAY,Put,0.22,0.20494,33.759997999999996,0.038329911019849415,0.1975706547818855,0.007369345218114498
10670,2017-02-17,2017-03-03,33.5,EBAY,Put,0.38,0.19016,33.759997999999996,0.038329911019849415,0.19114642280328653,-0.0009864228032865352
10677,2017-02-17,2017-03-10,32.0,EBAY,Put,0.14,0.21224,33.759997999999996,0.057494866529774126,0.22059898903535313,-0.00835898903535312
10678,2017-02-17,2017-03-10,32.5,EBAY,Put,0.22,0.2068,33.759997999999996,0.057494866529774126,0.2122939773107656,-0.005493977310765591
10680,2017-02-17,2017-03-10,33.5,EBAY,Put,0.48,0.1893,33.759997999999996,0.057494866529774126,0.18819442142557918,0.0011055785744208124
10681,2017-02-17,2017-03-10,34.0,EBAY,Put,0.75,0.20058,33.759997999999996,0.057494866529774126,0.1938747910753601,0.0067052089246399105
10686,2017-02-17,2017-03-17,32.0,EBAY,Put,0.21,0.21652,33.759997999999996,0.07665982203969883,0.22144006732560328,-0.0049200673256032945
10688,2017-02-17,2017-03-17,34.0,EBAY,Put,0.84,0.19237,33.759997999999996,0.07665982203969883,0.192679092506297,-0.00030909250629698737
10689,2017-02-17,2017-03-17,35.0,EBAY,Put,1.5,0.19114,33.759997999999996,0.07665982203969883,0.19184054508514337,-0.0007005450851433614
10694,2017-02-17,2017-03-24,32.0,EBAY,Put,0.28,0.21428000000000003,33.759997999999996,0.09582477754962354,0.22264266961428902,-0.008362669614288998
10696,2017-02-17,2017-03-24,33.0,EBAY,Put,0.51,0.21074,33.759997999999996,0.09582477754962354,0.2042580322449804,0.0064819677550196075
10698,2017-02-17,2017-03-24,34.0,EBAY,Put,0.96,0.20548000000000002,33.759997999999996,0.09582477754962354,0.20166489593975812,0.0038151040602419084
10702,2017-02-17,2017-04-21,32.0,EBAY,Call,2.24,0.19758,33.759997999999996,0.17248459958932238,0.20725910588225915,-0.009679105882259148
10703,2017-02-17,2017-04-21,33.0,EBAY,Call,1.56,0.19894,33.759997999999996,0.17248459958932238,0.20302271012042283,-0.004082710120422828
10705,2017-02-17,2017-04-21,35.0,EBAY,Call,0.7,0.21041999999999997,33.759997999999996,0.17248459958932238,0.21258650922391198,-0.002166509223912011
10708,2017-02-17,2017-04-21,31.0,EBAY,Put,0.37,0.25,33.759997999999996,0.17248459958932238,0.2466764359996897,0.0033235640003103084
10710,2017-02-17,2017-04-21,33.0,EBAY,Put,0.9,0.21871999999999997,33.759997999999996,0.17248459958932238,0.2271130769077,-0.008393076907700026
10714,2017-02-17,2017-04-21,37.0,EBAY,Put,3.5,0.22845,33.759997999999996,0.17248459958932238,0.225486957715476,0.0029630422845239868
10716,2017-02-17,2017-07-21,32.0,EBAY,Call,3.14,0.2499,33.759997999999996,0.4216290212183436,0.2472634379955717,0.0026365620044283
10719,2017-02-17,2017-07-21,35.0,EBAY,Call,1.69,0.24835,33.759997999999996,0.4216290212183436,0.2503626042016559,-0.0020126042016559154
10721,2017-02-17,2017-07-21,37.0,EBAY,Call,1.0,0.24996999999999997,33.759997999999996,0.4216290212183436,0.24444687711366087,0.005523122886339105
10730,2017-02-17,2018-01-19,32.5,EBAY,Put,2.72,0.27547,33.759997999999996,0.919917864476386,0.2678415632544794,0.007628436745520606
10747,2017-02-17,2017-06-16,55.0,EBIX,Put,2.9,0.36125,59.349998,0.3258042436687201,0.3695615423930586,-0.00831154239305859
10750,2017-02-17,2017-09-15,55.0,EBIX,Call,6.3,0.21871999999999997,59.349998,0.5749486652977412,0.20915523731673702,0.00956476268326295
10752,2017-02-17,2017-09-15,65.0,EBIX,Call,2.9,0.28089000000000003,59.349998,0.5749486652977412,0.2765022652602066,0.004387734739793425
10765,2017-02-17,2017-03-17,55.0,SATS,Call,1.55,0.24996999999999997,55.119999,0.07665982203969883,0.24317808078194603,0.006791919218053943
10774,2017-02-17,2017-07-21,55.0,SATS,Call,2.7,0.1843,55.119999,0.4216290212183436,0.18120872038707703,0.0030912796129229647
10782,2017-02-17,2017-05-19,25.0,EDIT,Call,4.7,0.83196,26.02,0.24914442162902123,0.8239953808515574,0.007964619148442598
10783,2017-02-17,2017-05-19,25.0,EDIT,Put,3.92,0.87844,26.02,0.24914442162902123,0.8788904704124443,-0.00045047041244428154
10808,2017-02-17,2017-03-03,13.5,LOCO,Put,0.4,0.32635,13.4,0.038329911019849415,0.3324373281066083,-0.006087328106608336
10853,2017-02-17,2017-02-24,95.0,EA,Call,0.04,0.3171,87.300003,0.019164955509924708,0.31508232808846615,0.002017671911533847
10854,2017-02-17,2017-02-24,79.0,EA,Put,0.11,0.44543999999999995,87.300003,0.019164955509924708,0.4429502413404417,0.00248975865955825
10860,2017-02-17,2017-02-24,82.0,EA,Put,0.07,0.27781,87.300003,0.019164955509924708,0.27759991709899723,0.00021008290100277272
10872,2017-02-17,2017-02-24,88.0,EA,Put,1.0,0.11243,87.300003,0.019164955509924708,0.12208742620714574,-0.009657426207145742
10873,2017-02-17,2017-02-24,88.5,EA,Put,1.41,0.13691,87.300003,0.019164955509924708,0.1333063709171266,0.0036036290828733997
10888,2017-02-17,2017-03-03,86.0,EA,Call,2.46,0.25267,87.300003,0.038329911019849415,0.2545391745661628,-0.0018691745661628123
10890,2017-02-17,2017-03-03,87.0,EA,Call,1.36,0.18214,87.300003,0.038329911019849415,0.17558262690727233,0.006557373092727664
10891,2017-02-17,2017-03-03,87.5,EA,Call,1.59,0.23986,87.300003,0.038329911019849415,0.2461552406748534,-0.006295240674853403
10895,2017-02-17,2017-03-03,90.0,EA,Call,0.6,0.22421999999999997,87.300003,0.038329911019849415,0.23045105474011607,-0.006231054740116093
10914,2017-02-17,2017-03-10,90.0,EA,Call,0.6,0.19442,87.300003,0.057494866529774126,0.18785151849442727,0.0065684815055727375
10918,2017-02-17,2017-03-17,85.0,EA,Call,3.33,0.21293,87.300003,0.07665982203969883,0.2045033820468244,0.008426617953175619
10919,2017-02-17,2017-03-17,87.5,EA,Call,1.8,0.2006,87.300003,0.07665982203969883,0.19501339957059927,0.005586600429400734
10935,2017-02-17,2017-03-24,89.5,EA,Call,1.43,0.20845,87.300003,0.09582477754962354,0.2156320685026013,-0.007182068502601308
10939,2017-02-17,2017-03-03,80.0,EA,Put,0.28,0.36096999999999996,87.300003,0.038329911019849415,0.3522430458542668,0.008726954145733157
10941,2017-02-17,2017-03-03,81.0,EA,Put,0.36,0.34055,87.300003,0.038329911019849415,0.3391167852532827,0.001433214746717315
10956,2017-02-17,2017-03-10,79.5,EA,Put,0.28,0.30032,87.300003,0.057494866529774126,0.3029951228381843,-0.0026751228381843295
10958,2017-02-17,2017-03-10,80.5,EA,Put,0.32,0.27753,87.300003,0.057494866529774126,0.2831418433197551,-0.0056118433197551165
10961,2017-02-17,2017-03-10,82.0,EA,Put,0.28,0.21871,87.300003,0.057494866529774126,0.22640051691269136,-0.007690516912691375
10962,2017-02-17,2017-03-10,82.5,EA,Put,0.34,0.21871999999999997,87.300003,0.057494866529774126,0.22413987382606237,-0.005419873826062405
10965,2017-02-17,2017-03-10,84.0,EA,Put,0.54,0.21653000000000003,87.300003,0.057494866529774126,0.20914224405714876,0.007387755942851265
10968,2017-02-17,2017-03-10,85.5,EA,Put,0.95,0.20631,87.300003,0.057494866529774126,0.20691235295089527,-0.0006023529508952796
10970,2017-02-17,2017-03-17,80.0,EA,Put,0.23,0.23091,87.300003,0.07665982203969883,0.23680765058088682,-0.005897650580886815
10972,2017-02-17,2017-03-17,85.0,EA,Put,1.05,0.21871999999999997,87.300003,0.07665982203969883,0.21068169276986837,0.008038307230131603
10991,2017-02-17,2017-06-16,85.0,EA,Call,6.35,0.25365,87.300003,0.3258042436687201,0.25722426325955994,-0.003574263259559951
10994,2017-02-17,2017-06-16,92.5,EA,Call,2.92,0.24996999999999997,87.300003,0.3258042436687201,0.24706554810109183,0.0029044518989081447
10999,2017-02-17,2017-06-16,87.5,EA,Put,5.0,0.24494000000000002,87.300003,0.3258042436687201,0.2501962634414677,-0.005256263441467707
11000,2017-02-17,2017-06-16,90.0,EA,Put,6.3,0.24879,87.300003,0.3258042436687201,0.24404620831774182,0.004743791682258192
11001,2017-02-17,2017-06-16,92.5,EA,Put,8.8,0.29398,87.300003,0.3258042436687201,0.29065474845992967,0.003325251540070351
11006,2017-02-17,2017-09-15,87.5,EA,Call,6.5,0.24996999999999997,87.300003,0.5749486652977412,0.24559166115068465,0.004378338849315322
11009,2017-02-17,2017-09-15,95.0,EA,Call,3.89,0.24993,87.300003,0.5749486652977412,0.2542200395691917,-0.004290039569191689
11010,2017-02-17,2017-09-15,80.0,EA,Put,4.11,0.29601,87.300003,0.5749486652977412,0.28816199490393146,0.007848005096068533
11025,2017-02-17,2018-01-19,85.0,EA,Put,8.15,0.29211,87.300003,0.919917864476386,0.2877765140874554,0.004333485912544566
11028,2017-02-17,2018-01-19,92.5,EA,Put,13.0,0.30879,87.300003,0.919917864476386,0.3053432430169788,0.0034467569830212152
11030,2017-02-17,2019-01-18,80.0,EA,Call,15.7,0.24996999999999997,87.300003,1.9164955509924708,0.2451246268901751,0.004845373109824858
11036,2017-02-17,2019-01-18,82.5,EA,Put,14.4,0.37099,87.300003,1.9164955509924708,0.36939065721526376,0.001599342784736224
11044,2017-02-17,2017-04-21,45.0,EFII,Put,2.2,0.40864,47.009997999999996,0.17248459958932238,0.4097761374578123,-0.0011361374578122696
11049,2017-02-17,2017-03-17,30.0,EMCI,Call,0.2,0.21709,28.43,0.07665982203969883,0.226078811174376,-0.008988811174375999
11052,2017-02-17,2017-03-17,11.0,EMKR,Call,0.3,0.54715,10.15,0.07665982203969883,0.5448321835865509,0.002317816413449081
11090,2017-02-17,2017-02-24,12.5,ENDP,Put,0.15,0.52441,13.08,0.019164955509924708,0.5244386643607878,-2.866436078774459e-05
11096,2017-02-17,2017-03-03,13.0,ENDP,Call,0.85,0.7931199999999999,13.08,0.038329911019849415,0.7942925702809598,-0.0011725702809598504
11107,2017-02-17,2017-03-24,13.5,ENDP,Call,1.0,0.7326199999999999,13.08,0.09582477754962354,0.7301361751888189,0.0024838248111810346
11146,2017-02-17,2019-01-18,15.0,WATT,Call,4.3,0.48838000000000004,15.47,1.9164955509924708,0.48498332158487856,0.003396678415121479
11165,2017-02-17,2017-06-16,45.0,EFSC,Call,2.6,0.22721999999999998,45.549999,0.3258042436687201,0.22097490036685585,0.006245099633144124
11166,2017-02-17,2017-06-16,50.0,EFSC,Call,0.75,0.20659,45.549999,0.3258042436687201,0.21234824984276301,-0.005758249842763019
11167,2017-02-17,2017-09-15,50.0,EFSC,Call,1.55,0.23606999999999997,45.549999,0.5749486652977412,0.22640401984972514,0.009665980150274839
11179,2017-02-17,2017-03-17,410.0,EQIX,Call,0.25,0.18142,374.27999900000003,0.07665982203969883,0.1782743482181114,0.0031456517818886087
11180,2017-02-17,2017-03-17,340.0,EQIX,Put,1.35,0.28407,374.27999900000003,0.07665982203969883,0.2763504755421319,0.00771952445786811
11192,2017-02-17,2017-06-16,380.0,EQIX,Call,14.6,0.19153,374.27999900000003,0.3258042436687201,0.198563887461206,-0.0070338874612060065
11197,2017-02-17,2017-06-16,350.0,EQIX,Put,11.0,0.25363,374.27999900000003,0.3258042436687201,0.2569143076107149,-0.003284307610714854
11198,2017-02-17,2017-06-16,360.0,EQIX,Put,14.0,0.24042,374.27999900000003,0.3258042436687201,0.24665207929501876,-0.006232079295018761
11207,2017-02-17,2017-09-15,390.0,EQIX,Call,16.2,0.19218,374.27999900000003,0.5749486652977412,0.19737812101084373,-0.0051981210108437426
11212,2017-02-17,2017-09-15,360.0,EQIX,Put,21.5,0.24896,374.27999900000003,0.5749486652977412,0.2574670941248779,-0.008507094124877906
11213,2017-02-17,2017-09-15,370.0,EQIX,Put,26.0,0.24934,374.27999900000003,0.5749486652977412,0.2547481482179147,-0.005408148217914688
11214,2017-02-17,2017-09-15,380.0,EQIX,Put,31.55,0.24896,374.27999900000003,0.5749486652977412,0.25652606251242205,-0.0075660625124220615
11215,2017-02-17,2017-09-15,390.0,EQIX,Put,37.6,0.24896,374.27999900000003,0.5749486652977412,0.258014655628359,-0.009054655628359026
11229,2017-02-17,2017-03-17,27.0,ESPR,Call,2.0,1.00901,25.0,0.07665982203969883,1.0090046794357486,5.320564251398707e-06
11265,2017-02-17,2017-03-17,85.0,EEFT,Call,0.55,0.17473,81.91999799999999,0.07665982203969883,0.17834858655987873,-0.0036185865598787337
11270,2017-02-17,2017-05-19,85.0,EEFT,Call,2.55,0.22419,81.91999799999999,0.24914442162902123,0.23231838531501225,-0.008128385315012254
11271,2017-02-17,2017-05-19,90.0,EEFT,Call,1.05,0.2124,81.91999799999999,0.24914442162902123,0.22048864506359778,-0.008088645063597771
11275,2017-02-17,2017-08-18,85.0,EEFT,Call,3.5,0.2038,81.91999799999999,0.49828884325804246,0.2046167587832325,-0.0008167587832324796
11288,2017-02-17,2017-06-16,17.5,EXA,Call,1.05,0.4457,15.93,0.3258042436687201,0.45159268025599986,-0.0058926802559998714
11293,2017-02-17,2017-03-17,18.0,EXAS,Put,0.81,0.76247,19.91,0.07665982203969883,0.7605364420305714,0.0019335579694286231
11301,2017-02-17,2017-04-21,18.0,EXAS,Put,1.1,0.618,19.91,0.17248459958932238,0.6106910671951492,0.007308932804850787
11303,2017-02-17,2017-04-21,20.0,EXAS,Put,2.05,0.61724,19.91,0.17248459958932238,0.6108676610892881,0.006372338910711872
11331,2017-02-17,2017-05-19,21.0,EXEL,Call,4.5,0.76358,23.120001000000002,0.24914442162902123,0.76069822513091,0.0028817748690900258
11335,2017-02-17,2017-05-19,25.0,EXEL,Call,3.0,0.80921,23.120001000000002,0.24914442162902123,0.8108482117677349,-0.0016382117677349317
11344,2017-02-17,2017-08-18,25.0,EXEL,Call,3.8,0.69753,23.120001000000002,0.49828884325804246,0.6947734062123354,0.002756593787664574
