,cDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice
14282,2016-11-15,2016-12-09,77.5,ESRX,Put,6.7,1.19745,77.139999
14283,2016-11-15,2016-12-16,64.0,ESRX,Put,1.58,0.8847299999999999,77.139999
14284,2016-11-15,2016-12-16,64.5,ESRX,Put,0.08,1.21217,77.139999
14285,2016-11-15,2016-12-16,65.0,ESRX,Put,0.96,0.70663,77.139999
14286,2016-11-15,2016-12-16,65.5,ESRX,Put,0.05,1.0745200000000001,77.139999
14287,2016-11-15,2016-12-16,66.0,ESRX,Put,2.54,0.70825,77.139999
14288,2016-11-15,2016-12-16,66.5,ESRX,Put,3.3,1.02969,77.139999
14289,2016-11-15,2016-12-16,67.0,ESRX,Put,1.44,1.02831,77.139999
14290,2016-11-15,2016-12-16,67.5,ESRX,Put,1.44,0.7155600000000001,77.139999
14291,2016-11-15,2016-12-16,68.0,ESRX,Put,3.14,0.86884,77.139999
14292,2016-11-15,2016-12-16,68.5,ESRX,Put,1.52,0.88745,77.139999
14293,2016-11-15,2016-12-16,69.0,ESRX,Put,1.95,0.64361,77.139999
14294,2016-11-15,2016-12-16,69.5,ESRX,Put,2.3,0.8560700000000001,77.139999
14295,2016-11-15,2016-12-16,70.0,ESRX,Put,2.3,0.61492,77.139999
14296,2016-11-15,2016-12-16,70.5,ESRX,Put,2.3,0.9072,77.139999
14297,2016-11-15,2016-12-16,71.0,ESRX,Put,2.96,0.59315,77.139999
14298,2016-11-15,2016-12-16,71.5,ESRX,Put,3.15,0.62958,77.139999
14299,2016-11-15,2016-12-16,72.0,ESRX,Put,3.08,0.71002,77.139999
14300,2016-11-15,2016-12-16,72.5,ESRX,Put,3.8,0.66391,77.139999
14301,2016-11-15,2016-12-16,73.0,ESRX,Put,4.7,0.5899,77.139999
14302,2016-11-15,2016-12-16,73.5,ESRX,Put,4.0,0.6713100000000001,77.139999
14303,2016-11-15,2016-12-16,74.0,ESRX,Put,4.7,0.61507,77.139999
14304,2016-11-15,2016-12-16,74.5,ESRX,Put,2.61,0.60243,77.139999
14305,2016-11-15,2016-12-16,75.0,ESRX,Put,5.75,0.59026,77.139999
14306,2016-11-15,2016-12-16,75.5,ESRX,Put,4.5,0.6245,77.139999
14307,2016-11-15,2016-12-16,76.0,ESRX,Put,5.89,0.6046699999999999,77.139999
14308,2016-11-15,2016-12-16,76.5,ESRX,Put,6.74,0.64595,77.139999
14309,2016-11-15,2016-12-16,77.0,ESRX,Put,6.75,0.5664399999999999,77.139999
14310,2016-11-15,2016-12-16,77.5,ESRX,Put,7.94,0.6238600000000001,77.139999
14311,2016-11-15,2016-12-23,65.0,ESRX,Put,2.19,1.03449,77.139999
14312,2016-11-15,2016-12-23,67.5,ESRX,Put,2.84,0.7830199999999999,77.139999
14313,2016-11-15,2016-12-23,68.0,ESRX,Put,3.05,0.62395,77.139999
14314,2016-11-15,2016-12-23,68.5,ESRX,Put,2.47,0.7359100000000001,77.139999
14315,2016-11-15,2016-12-23,69.0,ESRX,Put,2.0,0.73195,77.139999
14316,2016-11-15,2016-12-23,70.0,ESRX,Put,4.0,0.68025,77.139999
14317,2016-11-15,2016-12-23,70.5,ESRX,Put,0.41,0.72219,77.139999
14318,2016-11-15,2016-12-23,71.0,ESRX,Put,2.91,0.67399,77.139999
14319,2016-11-15,2016-12-23,71.5,ESRX,Put,1.52,0.65584,77.139999
14320,2016-11-15,2016-12-23,72.0,ESRX,Put,1.7,0.69625,77.139999
14321,2016-11-15,2016-12-23,72.5,ESRX,Put,3.7,0.6016600000000001,77.139999
14322,2016-11-15,2016-12-23,73.0,ESRX,Put,2.07,0.55329,77.139999
14323,2016-11-15,2016-12-23,73.5,ESRX,Put,2.29,0.55092,77.139999
14324,2016-11-15,2016-12-23,74.0,ESRX,Put,2.52,0.55035,77.139999
14325,2016-11-15,2016-12-23,74.5,ESRX,Put,2.06,0.51047,77.139999
14326,2016-11-15,2016-12-23,75.0,ESRX,Put,5.5,0.51794,77.139999
14327,2016-11-15,2016-12-23,75.5,ESRX,Put,6.2,0.50064,77.139999
14328,2016-11-15,2016-12-23,76.0,ESRX,Put,3.55,0.51327,77.139999
14329,2016-11-15,2016-12-23,76.5,ESRX,Put,4.75,0.50469,77.139999
14330,2016-11-15,2016-12-23,77.0,ESRX,Put,3.8,0.45474,77.139999
14331,2016-11-15,2016-12-30,65.0,ESRX,Put,1.7,0.84952,77.139999
14332,2016-11-15,2016-12-30,67.5,ESRX,Put,2.3,0.62185,77.139999
14333,2016-11-15,2016-12-30,68.0,ESRX,Put,0.52,0.67402,77.139999
14334,2016-11-15,2016-12-30,68.5,ESRX,Put,0.8,0.6614300000000001,77.139999
14335,2016-11-15,2016-12-30,69.0,ESRX,Put,0.41,0.59028,77.139999
14336,2016-11-15,2016-12-30,69.5,ESRX,Put,0.76,0.59729,77.139999
14337,2016-11-15,2016-12-30,70.0,ESRX,Put,1.23,0.60621,77.139999
14338,2016-11-15,2016-12-30,71.0,ESRX,Put,3.15,0.68019,77.139999
14339,2016-11-15,2016-12-30,71.5,ESRX,Put,0.65,0.6105,77.139999
14340,2016-11-15,2016-12-30,72.0,ESRX,Put,5.75,0.64958,77.139999
14341,2016-11-15,2016-12-30,72.5,ESRX,Put,0.84,0.51447,77.139999
14342,2016-11-15,2016-12-30,73.0,ESRX,Put,0.94,0.54018,77.139999
14343,2016-11-15,2016-12-30,73.5,ESRX,Put,1.06,0.5052,77.139999
14344,2016-11-15,2016-12-30,74.0,ESRX,Put,5.65,0.4748,77.139999
14345,2016-11-15,2016-12-30,74.5,ESRX,Put,1.29,0.5755,77.139999
14346,2016-11-15,2016-12-30,75.0,ESRX,Put,2.57,0.48835,77.139999
14347,2016-11-15,2016-12-30,75.5,ESRX,Put,6.55,0.48922,77.139999
14348,2016-11-15,2016-12-30,76.0,ESRX,Put,1.7,0.56277,77.139999
14349,2016-11-15,2016-12-30,76.5,ESRX,Put,4.1,0.5265,77.139999
14350,2016-11-15,2016-12-30,77.0,ESRX,Put,7.3,0.47181000000000006,77.139999
14351,2016-11-15,2017-01-06,69.0,ESRX,Call,4.35,0.56418,77.139999
14352,2016-11-15,2017-01-06,69.5,ESRX,Call,4.1,0.56676,77.139999
14353,2016-11-15,2017-01-06,70.0,ESRX,Call,3.85,0.56826,77.139999
14354,2016-11-15,2017-01-06,70.5,ESRX,Call,3.55,0.52145,77.139999
14355,2016-11-15,2017-01-06,71.0,ESRX,Call,3.6,0.54185,77.139999
14356,2016-11-15,2017-01-06,72.5,ESRX,Call,3.1,0.5381199999999999,77.139999
14357,2016-11-15,2017-01-06,74.0,ESRX,Call,1.76,0.55283,77.139999
14358,2016-11-15,2017-01-06,75.0,ESRX,Call,1.35,0.53405,77.139999
14359,2016-11-15,2017-01-06,75.5,ESRX,Call,1.54,0.59595,77.139999
14360,2016-11-15,2017-01-06,76.0,ESRX,Call,2.0,0.61648,77.139999
14361,2016-11-15,2017-01-06,76.5,ESRX,Call,1.65,0.62631,77.139999
14362,2016-11-15,2017-01-06,77.0,ESRX,Call,1.62,0.62093,77.139999
14363,2016-11-15,2017-01-06,77.5,ESRX,Call,1.36,0.47765,77.139999
14364,2016-11-15,2017-01-13,72.0,ESRX,Call,3.1,0.51352,77.139999
14365,2016-11-15,2017-01-13,73.0,ESRX,Call,3.45,0.54678,77.139999
14366,2016-11-15,2017-01-13,75.0,ESRX,Call,3.36,0.42343000000000003,77.139999
14367,2016-11-15,2017-01-13,76.5,ESRX,Call,1.17,0.62124,77.139999
14368,2016-11-15,2017-01-20,65.0,ESRX,Call,7.25,0.45793,77.139999
14369,2016-11-15,2017-01-20,67.5,ESRX,Call,7.8,0.40088,77.139999
14370,2016-11-15,2017-01-20,70.0,ESRX,Call,4.61,0.43459,77.139999
14371,2016-11-15,2017-01-20,72.5,ESRX,Call,3.2,0.34815,77.139999
14372,2016-11-15,2017-01-20,75.0,ESRX,Call,2.1,0.40591,77.139999
14373,2016-11-15,2017-01-20,77.5,ESRX,Call,1.33,0.35401,77.139999
14374,2016-11-15,2017-01-27,70.0,ESRX,Call,6.16,0.37788,77.139999
14375,2016-11-15,2017-01-27,75.0,ESRX,Call,1.65,0.45503000000000005,77.139999
14376,2016-11-15,2017-01-27,75.5,ESRX,Call,2.81,0.46088999999999997,77.139999
14377,2016-11-15,2017-01-06,65.0,ESRX,Put,0.5,0.6862699999999999,77.139999
14378,2016-11-15,2017-01-06,67.5,ESRX,Put,0.9,0.63688,77.139999
14379,2016-11-15,2017-01-06,68.0,ESRX,Put,2.62,0.59763,77.139999
14380,2016-11-15,2017-01-06,68.5,ESRX,Put,1.06,0.64432,77.139999
14381,2016-11-15,2017-01-06,69.5,ESRX,Put,3.7,0.49763999999999997,77.139999
14382,2016-11-15,2017-01-06,70.0,ESRX,Put,4.4,0.53993,77.139999
14383,2016-11-15,2017-01-06,70.5,ESRX,Put,3.7,0.5603100000000001,77.139999
14384,2016-11-15,2017-01-06,71.0,ESRX,Put,3.95,0.61721,77.139999
14385,2016-11-15,2017-01-06,71.5,ESRX,Put,6.35,0.52735,77.139999
14386,2016-11-15,2017-01-06,72.0,ESRX,Put,0.76,0.5644899999999999,77.139999
14387,2016-11-15,2017-01-06,72.5,ESRX,Put,5.15,0.48189,77.139999
14388,2016-11-15,2017-01-06,73.0,ESRX,Put,2.52,0.46026999999999996,77.139999
14389,2016-11-15,2017-01-06,73.5,ESRX,Put,4.95,0.43536,77.139999
14390,2016-11-15,2017-01-06,74.0,ESRX,Put,1.2,0.45392,77.139999
14391,2016-11-15,2017-01-06,74.5,ESRX,Put,1.24,0.5625399999999999,77.139999
14392,2016-11-15,2017-01-06,75.0,ESRX,Put,3.48,0.5367,77.139999
14393,2016-11-15,2017-01-06,75.5,ESRX,Put,1.56,0.54964,77.139999
14394,2016-11-15,2017-01-06,76.5,ESRX,Put,2.35,0.41553999999999996,77.139999
14395,2016-11-15,2017-01-13,67.5,ESRX,Put,1.05,0.5846,77.139999
14396,2016-11-15,2017-01-13,68.0,ESRX,Put,2.66,0.5605600000000001,77.139999
14397,2016-11-15,2017-01-13,68.5,ESRX,Put,0.86,0.59386,77.139999
14398,2016-11-15,2017-01-13,70.0,ESRX,Put,3.7,0.54079,77.139999
14399,2016-11-15,2017-01-13,76.5,ESRX,Put,2.85,0.5093,77.139999
14400,2016-11-15,2017-01-20,65.0,ESRX,Put,1.86,0.48415,77.139999
14401,2016-11-15,2017-01-20,67.5,ESRX,Put,3.32,0.42788000000000004,77.139999
14402,2016-11-15,2017-01-20,70.0,ESRX,Put,3.5,0.39115,77.139999
14403,2016-11-15,2017-01-20,72.5,ESRX,Put,5.45,0.41207,77.139999
14404,2016-11-15,2017-01-20,75.0,ESRX,Put,6.55,0.41298999999999997,77.139999
14405,2016-11-15,2017-01-20,77.5,ESRX,Put,8.65,0.38519000000000003,77.139999
14406,2016-11-15,2017-01-27,67.5,ESRX,Put,3.72,0.48212,77.139999
14407,2016-11-15,2017-01-27,69.5,ESRX,Put,1.75,0.54083,77.139999
14408,2016-11-15,2017-01-27,70.0,ESRX,Put,5.74,0.55071,77.139999
14409,2016-11-15,2017-01-27,70.5,ESRX,Put,1.85,0.51177,77.139999
14410,2016-11-15,2017-01-27,73.5,ESRX,Put,2.65,0.42303,77.139999
14411,2016-11-15,2017-01-27,77.5,ESRX,Put,4.8,0.43296,77.139999
14412,2016-11-15,2017-02-17,65.0,ESRX,Call,8.72,0.43688,77.139999
14413,2016-11-15,2017-02-17,67.5,ESRX,Call,6.6,0.42533999999999994,77.139999
14414,2016-11-15,2017-02-17,70.0,ESRX,Call,5.45,0.34441,77.139999
14415,2016-11-15,2017-02-17,72.5,ESRX,Call,4.18,0.38926,77.139999
14416,2016-11-15,2017-02-17,75.0,ESRX,Call,3.0,0.39573,77.139999
14417,2016-11-15,2017-02-17,77.5,ESRX,Call,2.0,0.35639,77.139999
14418,2016-11-15,2017-02-17,65.0,ESRX,Put,2.8,0.47883000000000003,77.139999
14419,2016-11-15,2017-02-17,67.5,ESRX,Put,3.65,0.43685,77.139999
14420,2016-11-15,2017-02-17,70.0,ESRX,Put,4.35,0.391,77.139999
14421,2016-11-15,2017-02-17,72.5,ESRX,Put,5.4,0.39204,77.139999
14422,2016-11-15,2017-02-17,75.0,ESRX,Put,6.85,0.40074,77.139999
14423,2016-11-15,2017-02-17,77.5,ESRX,Put,7.0,0.35068,77.139999
14424,2016-11-15,2017-05-19,65.0,ESRX,Call,11.65,0.30312,77.139999
14425,2016-11-15,2017-05-19,67.5,ESRX,Call,10.35,0.33139,77.139999
14426,2016-11-15,2017-05-19,70.0,ESRX,Call,7.15,0.30393000000000003,77.139999
14427,2016-11-15,2017-05-19,72.5,ESRX,Call,5.54,0.32247,77.139999
14428,2016-11-15,2017-05-19,75.0,ESRX,Call,4.48,0.32259,77.139999
14429,2016-11-15,2017-05-19,77.5,ESRX,Call,3.0,0.36728,77.139999
14430,2016-11-15,2017-05-19,65.0,ESRX,Put,4.15,0.43001999999999996,77.139999
14431,2016-11-15,2017-05-19,67.5,ESRX,Put,4.87,0.37784,77.139999
14432,2016-11-15,2017-05-19,70.0,ESRX,Put,6.19,0.37563,77.139999
14433,2016-11-15,2017-05-19,72.5,ESRX,Put,6.5,0.37686,77.139999
14434,2016-11-15,2017-05-19,75.0,ESRX,Put,8.8,0.3411,77.139999
14435,2016-11-15,2017-05-19,77.5,ESRX,Put,9.0,0.34415,77.139999
14436,2016-11-15,2018-01-19,65.0,ESRX,Call,13.4,0.27971,77.139999
14437,2016-11-15,2018-01-19,67.5,ESRX,Call,11.7,0.23595,77.139999
14438,2016-11-15,2018-01-19,70.0,ESRX,Call,10.0,0.28121999999999997,77.139999
14439,2016-11-15,2018-01-19,72.5,ESRX,Call,8.95,0.28121999999999997,77.139999
14440,2016-11-15,2018-01-19,75.0,ESRX,Call,7.5,0.24996999999999997,77.139999
14441,2016-11-15,2018-01-19,77.5,ESRX,Call,7.45,0.24209,77.139999
14442,2016-11-15,2018-01-19,65.0,ESRX,Put,6.6,0.36958,77.139999
14443,2016-11-15,2018-01-19,67.5,ESRX,Put,7.9,0.38076,77.139999
14444,2016-11-15,2018-01-19,70.0,ESRX,Put,8.8,0.33341,77.139999
14445,2016-11-15,2018-01-19,72.5,ESRX,Put,7.2,0.33115,77.139999
14446,2016-11-15,2018-01-19,75.0,ESRX,Put,8.65,0.34606,77.139999
14447,2016-11-15,2018-01-19,77.5,ESRX,Put,9.6,0.33011999999999997,77.139999
14448,2016-11-15,2019-01-18,65.0,ESRX,Call,11.0,0.24996999999999997,77.139999
14449,2016-11-15,2019-01-18,67.5,ESRX,Call,12.42,0.24996999999999997,77.139999
14450,2016-11-15,2019-01-18,70.0,ESRX,Call,14.0,0.23165999999999998,77.139999
14451,2016-11-15,2019-01-18,72.5,ESRX,Call,10.38,0.21871999999999997,77.139999
14452,2016-11-15,2019-01-18,75.0,ESRX,Call,13.21,0.21871999999999997,77.139999
14453,2016-11-15,2019-01-18,67.5,ESRX,Put,8.4,0.39141,77.139999
14454,2016-11-15,2019-01-18,75.0,ESRX,Put,9.8,0.36527,77.139999
14455,2016-11-15,2016-12-16,20.0,XOG,Call,1.8,1.14524,21.91
14456,2016-11-15,2016-12-16,22.5,XOG,Call,2.1,1.4641,21.91
14457,2016-11-15,2017-01-20,22.5,XOG,Call,2.0,0.85141,21.91
14458,2016-11-15,2016-12-16,5.0,EXTR,Call,0.15,0.86361,4.66
14459,2016-11-15,2016-12-16,5.0,EXTR,Put,0.55,0.8791,4.66
14460,2016-11-15,2017-01-20,5.0,EXTR,Call,0.2,0.63799,4.66
14461,2016-11-15,2017-03-17,5.0,EXTR,Call,0.65,0.6593,4.66
14462,2016-11-15,2017-03-17,5.0,EXTR,Put,0.8,0.74379,4.66
14463,2016-11-15,2016-12-16,12.5,EZPW,Call,0.09,0.73926,11.15
14464,2016-11-15,2016-12-16,12.5,EZPW,Put,1.25,0.6608,11.15
14465,2016-11-15,2017-01-20,12.5,EZPW,Call,0.38,0.64463,11.15
14466,2016-11-15,2017-01-20,12.5,EZPW,Put,1.55,0.48385,11.15
14467,2016-11-15,2017-03-17,12.5,EZPW,Call,0.7,0.73319,11.15
14468,2016-11-15,2017-03-17,12.5,EZPW,Put,1.7,0.51493,11.15
14469,2016-11-15,2017-06-16,12.5,EZPW,Call,1.2,0.60273,11.15
14470,2016-11-15,2016-12-02,129.0,FFIV,Call,9.47,0.01017,143.440002
14471,2016-11-15,2016-12-02,130.0,FFIV,Call,13.6,0.03235,143.440002
14472,2016-11-15,2016-12-02,133.0,FFIV,Call,2.8,0.01017,143.440002
14473,2016-11-15,2016-12-02,135.0,FFIV,Call,4.0,0.08281000000000001,143.440002
14474,2016-11-15,2016-12-02,139.0,FFIV,Call,1.1,1.9999799999999999,143.440002
14475,2016-11-15,2016-12-09,129.0,FFIV,Call,9.65,1.38305,143.440002
14476,2016-11-15,2016-12-09,130.0,FFIV,Call,12.76,1.37195,143.440002
14477,2016-11-15,2016-12-09,131.0,FFIV,Call,10.0,1.18004,143.440002
14478,2016-11-15,2016-12-09,132.0,FFIV,Call,3.6,1.15216,143.440002
14479,2016-11-15,2016-12-09,133.0,FFIV,Call,3.15,1.07428,143.440002
14480,2016-11-15,2016-12-09,134.0,FFIV,Call,5.08,0.95104,143.440002
14481,2016-11-15,2016-12-09,135.0,FFIV,Call,9.0,0.86635,143.440002
14482,2016-11-15,2016-12-09,136.0,FFIV,Call,7.05,0.7229899999999999,143.440002
14483,2016-11-15,2016-12-09,137.0,FFIV,Call,7.75,0.61745,143.440002
14484,2016-11-15,2016-12-09,139.0,FFIV,Call,3.7,0.32486,143.440002
14485,2016-11-15,2016-12-09,140.0,FFIV,Call,4.37,0.47121999999999997,143.440002
14486,2016-11-15,2016-12-09,141.0,FFIV,Call,2.58,0.36785999999999996,143.440002
14487,2016-11-15,2016-12-09,142.0,FFIV,Call,2.31,0.20803000000000002,143.440002
14488,2016-11-15,2016-12-09,143.0,FFIV,Call,0.9,0.33909,143.440002
14489,2016-11-15,2016-12-09,144.0,FFIV,Call,1.11,0.26893,143.440002
14490,2016-11-15,2016-12-09,145.0,FFIV,Call,0.21,0.4878,143.440002
14491,2016-11-15,2016-12-09,146.0,FFIV,Call,0.51,0.4528,143.440002
14492,2016-11-15,2016-12-09,147.0,FFIV,Call,1.12,0.49045,143.440002
14493,2016-11-15,2016-12-09,148.0,FFIV,Call,1.42,0.55197,143.440002
14494,2016-11-15,2016-12-09,149.0,FFIV,Call,0.56,0.628,143.440002
14495,2016-11-15,2016-12-09,150.0,FFIV,Call,0.08,0.58063,143.440002
14496,2016-11-15,2016-12-09,155.0,FFIV,Call,0.34,0.82583,143.440002
14497,2016-11-15,2016-12-16,130.0,FFIV,Call,13.62,0.40979,143.440002
14498,2016-11-15,2016-12-16,135.0,FFIV,Call,8.95,0.33643,143.440002
14499,2016-11-15,2016-12-16,139.0,FFIV,Call,3.25,0.34895,143.440002
14500,2016-11-15,2016-12-16,140.0,FFIV,Call,2.83,0.2395,143.440002
14501,2016-11-15,2016-12-16,141.0,FFIV,Call,2.23,0.24763000000000002,143.440002
14502,2016-11-15,2016-12-16,142.0,FFIV,Call,3.3,0.24981,143.440002
14503,2016-11-15,2016-12-16,143.0,FFIV,Call,1.5,0.24996999999999997,143.440002
14504,2016-11-15,2016-12-16,144.0,FFIV,Call,2.19,0.21871999999999997,143.440002
14505,2016-11-15,2016-12-16,145.0,FFIV,Call,1.77,0.21627,143.440002
14506,2016-11-15,2016-12-16,146.0,FFIV,Call,1.4,0.27897,143.440002
14507,2016-11-15,2016-12-16,147.0,FFIV,Call,0.4,0.23756999999999998,143.440002
14508,2016-11-15,2016-12-16,150.0,FFIV,Call,0.52,0.25034,143.440002
14509,2016-11-15,2016-12-16,152.5,FFIV,Call,0.9,0.29225999999999996,143.440002
14510,2016-11-15,2016-12-16,155.0,FFIV,Call,0.15,0.36334,143.440002
14511,2016-11-15,2016-12-23,129.0,FFIV,Call,15.14,0.18631,143.440002
14512,2016-11-15,2016-12-23,130.0,FFIV,Call,14.0,0.19465,143.440002
14513,2016-11-15,2016-12-23,132.0,FFIV,Call,9.4,0.31722,143.440002
14514,2016-11-15,2016-12-23,136.0,FFIV,Call,8.25,0.27912,143.440002
14515,2016-11-15,2016-12-23,137.0,FFIV,Call,7.5,0.20023,143.440002
14516,2016-11-15,2016-12-23,138.0,FFIV,Call,6.9,0.26361,143.440002
14517,2016-11-15,2016-12-23,143.0,FFIV,Call,1.5,0.24996999999999997,143.440002
14518,2016-11-15,2016-12-23,145.0,FFIV,Call,2.51,0.24996999999999997,143.440002
14519,2016-11-15,2016-12-23,146.0,FFIV,Call,2.42,0.27859,143.440002
14520,2016-11-15,2016-12-23,148.0,FFIV,Call,2.72,0.24996999999999997,143.440002
14521,2016-11-15,2016-12-23,150.0,FFIV,Call,0.5,0.21871999999999997,143.440002
14522,2016-11-15,2016-12-23,152.5,FFIV,Call,0.18,0.24996999999999997,143.440002
14523,2016-11-15,2016-12-30,140.0,FFIV,Call,5.97,0.21394000000000002,143.440002
14524,2016-11-15,2016-12-30,142.0,FFIV,Call,5.53,0.1859,143.440002
14525,2016-11-15,2016-12-30,143.0,FFIV,Call,2.5,0.18317,143.440002
14526,2016-11-15,2016-12-30,144.0,FFIV,Call,4.0,0.21156,143.440002
14527,2016-11-15,2016-12-30,145.0,FFIV,Call,1.45,0.21871999999999997,143.440002
14528,2016-11-15,2016-12-30,148.0,FFIV,Call,0.92,0.24996999999999997,143.440002
14529,2016-11-15,2016-12-30,150.0,FFIV,Call,1.22,0.24996999999999997,143.440002
14530,2016-11-15,2016-12-30,155.0,FFIV,Call,0.95,0.28121999999999997,143.440002
14531,2016-11-15,2016-12-02,139.0,FFIV,Put,1.8,1.9999099999999999,143.440002
14532,2016-11-15,2016-12-09,129.0,FFIV,Put,0.1,1.5066,143.440002
14533,2016-11-15,2016-12-09,130.0,FFIV,Put,0.69,1.55244,143.440002
14534,2016-11-15,2016-12-09,132.0,FFIV,Put,0.9,1.3765399999999999,143.440002
14535,2016-11-15,2016-12-09,133.0,FFIV,Put,0.65,1.13909,143.440002
14536,2016-11-15,2016-12-09,135.0,FFIV,Put,0.4,0.88513,143.440002
14537,2016-11-15,2016-12-09,136.0,FFIV,Put,0.18,0.9001600000000001,143.440002
14538,2016-11-15,2016-12-09,137.0,FFIV,Put,0.34,0.72963,143.440002
14539,2016-11-15,2016-12-09,138.0,FFIV,Put,2.47,0.70705,143.440002
14540,2016-11-15,2016-12-09,139.0,FFIV,Put,1.37,0.6574800000000001,143.440002
14541,2016-11-15,2016-12-09,140.0,FFIV,Put,2.6,0.48389,143.440002
14542,2016-11-15,2016-12-09,141.0,FFIV,Put,0.52,0.39964,143.440002
14543,2016-11-15,2016-12-09,143.0,FFIV,Put,1.19,0.41518999999999995,143.440002
14544,2016-11-15,2016-12-09,144.0,FFIV,Put,1.14,0.40723000000000004,143.440002
14545,2016-11-15,2016-12-09,149.0,FFIV,Put,6.7,0.1325,143.440002
14546,2016-11-15,2016-12-09,150.0,FFIV,Put,12.11,0.1325,143.440002
14547,2016-11-15,2016-12-16,130.0,FFIV,Put,0.4,0.54459,143.440002
14548,2016-11-15,2016-12-16,132.0,FFIV,Put,0.64,0.42615,143.440002
14549,2016-11-15,2016-12-16,133.0,FFIV,Put,0.73,0.40397,143.440002
14550,2016-11-15,2016-12-16,134.0,FFIV,Put,0.89,0.3899,143.440002
14551,2016-11-15,2016-12-16,135.0,FFIV,Put,0.65,0.32799,143.440002
14552,2016-11-15,2016-12-16,136.0,FFIV,Put,0.41,0.29857,143.440002
14553,2016-11-15,2016-12-16,137.0,FFIV,Put,1.25,0.28757,143.440002
14554,2016-11-15,2016-12-16,138.0,FFIV,Put,1.78,0.32855999999999996,143.440002
14555,2016-11-15,2016-12-16,139.0,FFIV,Put,0.81,0.29429,143.440002
14556,2016-11-15,2016-12-16,140.0,FFIV,Put,1.08,0.34533,143.440002
14557,2016-11-15,2016-12-16,141.0,FFIV,Put,1.46,0.28624,143.440002
14558,2016-11-15,2016-12-16,143.0,FFIV,Put,2.18,0.27373000000000003,143.440002
14559,2016-11-15,2016-12-16,144.0,FFIV,Put,2.7,0.28115,143.440002
14560,2016-11-15,2016-12-16,145.0,FFIV,Put,2.8,0.29311,143.440002
14561,2016-11-15,2016-12-16,146.0,FFIV,Put,5.9,0.34565999999999997,143.440002
14562,2016-11-15,2016-12-16,150.0,FFIV,Put,9.3,0.37947,143.440002
14563,2016-11-15,2016-12-23,133.0,FFIV,Put,1.0,0.31723,143.440002
14564,2016-11-15,2016-12-23,135.0,FFIV,Put,1.64,0.32016,143.440002
14565,2016-11-15,2016-12-23,137.0,FFIV,Put,1.93,0.26222,143.440002
14566,2016-11-15,2016-12-23,138.0,FFIV,Put,1.34,0.32011,143.440002
14567,2016-11-15,2016-12-23,140.0,FFIV,Put,1.58,0.29717,143.440002
14568,2016-11-15,2016-12-23,143.0,FFIV,Put,5.15,0.24811,143.440002
14569,2016-11-15,2016-12-30,130.0,FFIV,Put,1.3,0.35120999999999997,143.440002
14570,2016-11-15,2016-12-30,135.0,FFIV,Put,1.6,0.30174,143.440002
14571,2016-11-15,2016-12-30,136.0,FFIV,Put,1.86,0.24829,143.440002
14572,2016-11-15,2016-12-30,139.0,FFIV,Put,2.94,0.31640999999999997,143.440002
14573,2016-11-15,2016-12-30,140.0,FFIV,Put,3.62,0.27969,143.440002
14574,2016-11-15,2016-12-30,143.0,FFIV,Put,6.25,0.24996999999999997,143.440002
14575,2016-11-15,2016-12-30,150.0,FFIV,Put,10.06,0.26818000000000003,143.440002
14576,2016-11-15,2017-01-06,140.0,FFIV,Call,4.09,0.19135,143.440002
14577,2016-11-15,2017-01-06,141.0,FFIV,Call,3.56,0.21895,143.440002
14578,2016-11-15,2017-01-06,142.0,FFIV,Call,3.15,0.20672,143.440002
14579,2016-11-15,2017-01-06,143.0,FFIV,Call,2.64,0.18115,143.440002
14580,2016-11-15,2017-01-06,145.0,FFIV,Call,3.2,0.23915,143.440002
14581,2016-11-15,2017-01-06,155.0,FFIV,Call,0.71,0.21755,143.440002
14582,2016-11-15,2017-01-13,140.0,FFIV,Call,6.25,0.24281,143.440002
14583,2016-11-15,2017-01-13,141.0,FFIV,Call,4.08,0.20935,143.440002
14584,2016-11-15,2017-01-13,145.0,FFIV,Call,3.5,0.19247999999999998,143.440002
14585,2016-11-15,2017-01-13,147.0,FFIV,Call,1.7,0.21854,143.440002
14586,2016-11-15,2017-01-13,150.0,FFIV,Call,1.2,0.19005999999999998,143.440002
14587,2016-11-15,2017-01-13,155.0,FFIV,Call,1.09,0.23955,143.440002
14588,2016-11-15,2017-01-20,130.0,FFIV,Call,14.5,0.1542,143.440002
14589,2016-11-15,2017-01-20,135.0,FFIV,Call,10.46,0.18871,143.440002
14590,2016-11-15,2017-01-20,140.0,FFIV,Call,7.3,0.19137,143.440002
14591,2016-11-15,2017-01-20,145.0,FFIV,Call,3.72,0.20464000000000002,143.440002
14592,2016-11-15,2017-01-20,150.0,FFIV,Call,1.89,0.24013,143.440002
14593,2016-11-15,2017-01-20,155.0,FFIV,Call,1.43,0.23861999999999997,143.440002
14594,2016-11-15,2017-01-27,132.0,FFIV,Call,14.05,0.28645,143.440002
14595,2016-11-15,2017-01-27,148.0,FFIV,Call,4.3,0.27404,143.440002
14596,2016-11-15,2017-01-27,150.0,FFIV,Call,3.2,0.3009,143.440002
14597,2016-11-15,2017-01-06,130.0,FFIV,Put,1.14,0.30866,143.440002
14598,2016-11-15,2017-01-06,139.0,FFIV,Put,4.33,0.28096,143.440002
